time,voltage
0.1065,0.45378749
0.107,0.41410674
0.1075,0.3220083
0.108,0.2776958
0.1085,0.13707847
0.109,0.16459018
0.1095,0.09833144
0.11,0.00042435
0.1105,-0.12014808
0.111,-0.17386167
0.1115,-0.31089445
0.112,-0.33342516
0.1125,-0.31471133
0.113,-0.17390679
0.1135,-0.12384044
0.114,-0.04001598
0.1145,-0.12190442
0.115,-0.1061956
0.1155,-0.21885164
0.116,-0.16519935
0.1165,-0.27237846
0.117,-0.29704553
0.1175,-0.24583597
0.118,-0.30974871
0.1185,-0.30497189
0.119,-0.40463996
0.1195,-0.29362093
0.12,-0.26002623
0.1205,-0.03710799
0.121,0.08432266
0.1215,0.17491995
0.122,0.21444473
0.1225,0.26544946
0.123,0.21067476
0.1235,0.22625219
0.124,0.25560968
0.1245,0.23240063
0.125,0.23174762
0.1255,0.12306828
0.126,0.05644616
0.1265,0.14271148
0.127,0.07431314
0.1275,0.19451109
0.128,0.25174822
0.1285,0.27088894
0.129,0.39329375
0.1295,0.34869805
0.13,0.29343906
0.1305,0.27308959
0.131,0.06703965
0.1315,0.08027685
0.132,-0.09202835
0.1325,-0.02322018
0.133,-0.17706917
0.1335,-0.20424521
0.134,-0.32491794
0.1345,-0.42160837
0.135,-0.41950973
0.1355,-0.31822247
0.136,-0.22212911
0.1365,-0.1335434
0.137,-0.10249857
0.1375,-0.11262858
0.138,-0.19199421
0.1385,-0.22572628
0.139,-0.27229175
0.1395,-0.24436865
0.14,-0.28294652
0.1405,-0.21589544
0.141,-0.29607947
0.1415,-0.24631335
0.142,-0.19273007
0.1425,-0.14546635
0.143,-0.02880004
0.1435,0.11671435
0.144,0.28578052
0.1445,0.29910454
0.145,0.40266798
0.1455,0.34693279
0.146,0.25060852
0.1465,0.3060068
0.147,0.27390726
0.1475,0.25110828
0.148,0.20795214
0.1485,0.11112086
0.149,0.11837767
0.1495,0.09896547
0.15,0.10597625
0.1505,0.16481373
0.151,0.22336856
0.1515,0.26226096
0.152,0.32336633
0.1525,0.2979268
0.153,0.20585553
0.1535,0.03556985
0.154,-0.04346399
0.1545,-0.17301988
0.155,-0.20504328
0.1555,-0.24199577
0.156,-0.33541943
0.1565,-0.32065153
0.157,-0.38106324
0.1575,-0.41814022
0.158,-0.32216816
0.1585,-0.20233968
0.159,-0.1197847
0.1595,-0.08080489
0.16,-0.09743196
0.1605,-0.15966508
0.161,-0.06603343
0.1615,-0.24582172
0.162,-0.23475531
0.1625,-0.19577341
0.163,-0.17909827
0.1635,-0.15874279
0.164,-0.13280375
0.1645,-0.05053918
0.165,-0.04625401
0.1655,0.0119849
0.166,0.15248349
0.1665,0.38850933
0.167,0.43125526
0.1675,0.39937217
0.168,0.45940333
0.1685,0.37869891
0.169,0.30280283
0.1695,0.2438538
0.17,0.21071917
0.1705,0.17693958
0.171,0.23258954
0.1715,0.1657108
0.172,0.03098487
0.1725,0.06562852
0.173,0.14183583
0.1735,0.10279756
0.174,0.21919896
0.1745,0.17568273
0.175,0.23853729
0.1755,0.10869446
0.176,0.02187725
0.1765,-0.18121769
0.177,-0.2239782
0.1775,-0.28282735
0.178,-0.31607661
0.1785,-0.27612758
0.179,-0.37004574
0.1795,-0.39693046
0.18,-0.43061023
0.1805,-0.31994574
0.181,-0.24544801
0.1815,-0.20609746
0.182,-0.08496688
0.1825,-0.09070723
0.183,-0.04015447
0.1835,-0.07079988
0.184,-0.19043062
0.1845,-0.20629248
0.185,-0.17539369
0.1855,-0.12695198
0.186,-0.07284304
0.1865,-0.07300072
0.187,-0.02121114
0.1875,-0.00234844
0.188,0.08905136
0.1885,0.22521427
0.189,0.37019861
0.1895,0.41991623
0.19,0.50358104
0.1905,0.4971652
0.191,0.37633047
0.1915,0.25111412
0.192,0.12985828
0.1925,0.10542948
0.193,0.16782456
0.1935,0.10258179
0.194,0.13082805
0.1945,0.04261116
0.195,0.02207678
0.1955,0.00990039
0.196,0.02065109
0.1965,0.13414168
0.197,0.10993565
0.1975,0.10265237
0.198,0.11826211
0.1985,-0.03888841
0.199,-0.20494373
0.1995,-0.32502045
0.2,-0.39749269
0.2005,-0.35003061
0.201,-0.3891481
0.2015,-0.36901738
0.202,-0.32121602
0.2025,-0.30845337
0.203,-0.40006064
0.2035,-0.23706134
0.204,-0.18940845
0.2045,-0.04588303
0.205,0.03270958
0.2055,0.10194753
0.206,0.06604422
0.2065,-0.04922593
0.207,-0.10261102
0.2075,-0.10078892
0.208,-0.055131
0.2085,-0.0395943
0.209,0.03322953
0.2095,0.09148242
0.21,0.13820779
0.2105,0.17716388
0.211,0.25690714
0.2115,0.38109204
0.212,0.40995649
0.2125,0.49611651
0.213,0.47076147
0.2135,0.38705617
0.214,0.27474689
0.2145,0.16330472
0.215,0.08248196
0.2155,0.03319551
0.216,0.03937033
0.2165,0.03257781
0.217,0.00052099
0.2175,0.00420369
0.218,-0.06631875
0.2185,-0.07439555
0.219,-0.04474084
0.2195,0.01784668
0.22,0.04483305
0.2205,-0.05879806
0.221,-0.05274983
0.2215,-0.14642717
0.222,-0.40414497
0.2225,-0.48813776
0.223,-0.44342278
0.2235,-0.43604409
0.224,-0.35344469
0.2245,-0.26720944
0.225,-0.30834273
0.2255,-0.23959983
0.226,-0.1741955
0.2265,-0.18184262
0.227,-0.09678705
0.2275,0.09656333
0.228,0.1083054
0.2285,0.09533267
0.229,0.04693857
0.2295,-0.00015538
0.23,-0.06985089
0.2305,-0.09223841
0.231,0.0341773
0.2315,-0.01123298
0.232,0.22809979
0.2325,0.21345163
0.233,0.24091667
0.2335,0.26284216
0.234,0.27966195
0.2345,0.3442925
0.235,0.4148604
0.2355,0.50141779
0.236,0.37624838
0.2365,0.31947501
0.237,0.1648831
0.2375,0.00019539
0.238,-0.09711784
0.2385,-0.06168876
0.239,-0.0584175
0.2395,-0.07263824
0.24,0.02093286
0.2405,-0.03039002
0.241,-0.13778235
0.2415,-0.08586992
0.242,-0.07320119
0.2425,-0.05539109
0.243,-0.09251206
0.2435,-0.08809524
0.244,-0.14421999
0.2445,-0.33165523
0.245,-0.45653848
0.2455,-0.5058767
0.246,-0.49757764
0.2465,-0.38012999
0.247,-0.34548235
0.2475,-0.21795239
0.248,-0.19629579
0.2485,-0.10290017
0.249,-0.0305808
0.2495,0.03019061
0.25,0.08781644
0.2505,0.27646343
0.251,0.26220376
0.2515,0.18988964
0.252,0.12469028
0.2525,0.06851921
0.253,0.09404206
0.2535,-0.02305958
0.254,0.09905268
0.2545,0.20810671
0.255,0.26102
0.2555,0.35456313
0.256,0.28662887
0.2565,0.25824152
0.257,0.38501923
0.2575,0.3774037
0.258,0.41207453
0.2585,0.34218623
0.259,0.29424921
0.2595,0.16816327
0.26,-0.0501406
0.2605,-0.15279682
0.261,-0.19487261
0.2615,-0.21044472
0.262,-0.21921782
0.2625,-0.12627284
0.263,-0.10614275
0.2635,-0.12668749
0.264,-0.18914902
0.2645,-0.16609099
0.265,-0.11727184
0.2655,-0.11034369
0.266,-0.07335078
0.2665,-0.22662228
0.267,-0.33967789
0.2675,-0.45193264
0.268,-0.43327292
0.2685,-0.47740729
0.269,-0.45335711
0.2695,-0.24347803
0.27,-0.1987739
0.2705,-0.00509463
0.271,0.03575205
0.2715,0.04080338
0.272,0.0968073
0.2725,0.11784065
0.273,0.22656675
0.2735,0.33608716
0.274,0.26671817
0.2745,0.22747817
0.275,0.12970643
0.2755,0.09633229
0.276,0.07080078
0.2765,0.1310048
0.277,0.19817563
0.2775,0.28967651
0.278,0.33853163
0.2785,0.36922031
0.279,0.40004234
0.2795,0.35348102
0.28,0.30413292
0.2805,0.26258886
0.281,0.26138939
0.2815,0.1460116
0.282,0.0494931
0.2825,-0.12406946
0.283,-0.18476435
0.2835,-0.32342476
0.284,-0.3311622
0.2845,-0.33048157
0.285,-0.16418356
0.2855,-0.15967674
0.286,-0.15522182
0.2865,-0.16907504
0.287,-0.1801237
0.2875,-0.19035096
0.288,-0.12767314
0.2885,-0.13262465
0.289,-0.13908231
0.2895,-0.24365045
0.29,-0.28070065
0.2905,-0.41224327
0.291,-0.35725339
0.2915,-0.37169537
0.292,-0.23759824
0.2925,-0.14198528
0.293,-0.05379332
0.2935,0.14031365
0.294,0.17551243
0.2945,0.24564
0.295,0.2318384
0.2955,0.23431004
0.296,0.30175321
0.2965,0.32772057
0.297,0.25556129
0.2975,0.23560085
0.298,0.17703047
0.2985,0.0813969
0.299,0.09298754
0.2995,0.1642639
0.3,0.23391331
0.3005,0.3414758
0.301,0.3337058
0.3015,0.36680671
0.302,0.26672827
0.3025,0.29477855
0.303,0.23673285
0.3035,0.16848614
0.304,0.13112541
0.3045,0.04019712
0.305,-0.08919609
0.3055,-0.24089798
0.306,-0.35233017
0.3065,-0.40367707
0.307,-0.40071377
0.3075,-0.28963995
0.308,-0.20802352
0.3085,-0.19782409
0.309,-0.15866684
0.3095,-0.21630859
0.31,-0.22878896
0.3105,-0.18879182
0.311,-0.16116085
0.3115,-0.18355177
0.312,-0.16731124
0.3125,-0.16680503
0.313,-0.20951073
0.3135,-0.25294878
0.314,-0.28450971
0.3145,-0.19649832
0.315,-0.0537301
0.3155,0.06883689
0.316,0.2316544
0.3165,0.28460375
0.317,0.30483875
0.3175,0.26891215
0.318,0.38998091
0.3185,0.29336264
0.319,0.32086424
0.3195,0.3034084
0.32,0.2502217
0.3205,0.18248771
0.321,0.15618662
0.3215,-0.0057586
0.322,0.12481031
0.3225,0.11512972
0.323,0.1745526
0.3235,0.32011736
0.324,0.33484065
0.3245,0.25555731
0.325,0.19109606
0.3255,0.14083424
0.326,-0.01584433
0.3265,-0.04157599
0.327,-0.0939499
0.3275,-0.17542346
0.328,-0.23661764
0.3285,-0.36988692
0.329,-0.48863302
0.3295,-0.45962466
0.33,-0.43144103
0.3305,-0.32477887
0.331,-0.22326177
0.3315,-0.13643357
0.332,-0.04086976
0.3325,-0.13793983
0.333,-0.18199751
0.3335,-0.18702679
0.334,-0.1578719
0.3345,-0.05734698
0.335,-0.10082868
0.3355,-0.21908656
0.336,-0.16907503
0.3365,-0.17184764
0.337,-0.11997733
0.3375,-0.06535652
0.338,0.13793686
0.3385,0.31752692
0.339,0.43738835
0.3395,0.46310385
0.34,0.41640561
0.3405,0.33775285
0.341,0.28557717
0.3415,0.29749463
0.342,0.33883089
0.3425,0.27425221
0.343,0.18774024
0.3435,0.09849636
0.344,0.07192653
0.3445,-0.00268169
0.345,0.04950216
0.3455,0.1213956
0.346,0.22039862
0.3465,0.31852847
0.347,0.18899724
0.3475,0.14216101
0.348,0.07561858
0.3485,-0.08777834
0.349,-0.16615114
0.3495,-0.19407044
0.35,-0.22539048
0.3505,-0.32183455
0.351,-0.43694818
0.3515,-0.45766094
0.352,-0.52899064
0.3525,-0.46791862
0.353,-0.36696272
0.3535,-0.19716522
0.354,-0.07493408
0.3545,-0.07138958
0.355,-0.02653348
0.3555,-0.15110892
0.356,-0.13309758
0.3565,-0.11688522
0.357,-0.08304981
0.3575,-0.06866777
0.358,-0.11118121
0.3585,-0.04558633
0.359,-0.0318232
0.3595,0.00572025
0.36,-0.01301776
0.3605,0.14476009
0.361,0.27804045
0.3615,0.45602909
0.362,0.48333515
0.3625,0.41780279
0.363,0.38922512
0.3635,0.25336028
0.364,0.30809312
0.3645,0.27727271
0.365,0.25885426
0.3655,0.18045489
0.366,0.14698389
0.3665,0.05734178
0.367,0.00721738
0.3675,-0.02165407
0.368,0.03107511
0.3685,0.08708164
0.369,0.12847404
0.3695,0.13257911
0.37,0.14163082
0.3705,0.00091691
0.371,-0.16334067
0.3715,-0.25531329
0.372,-0.27705315
0.3725,-0.32581973
0.373,-0.27908258
0.3735,-0.40450821
0.374,-0.40440463
0.3745,-0.52937603
0.375,-0.40732371
0.3755,-0.3194709
0.376,-0.22828371
0.3765,-0.06327826
0.377,0.01921405
0.3775,-0.00121003
0.378,-0.01027337
0.3785,-0.07518005
0.379,-0.12438476
0.3795,-0.03373282
0.38,0.02421373
0.3805,-0.0539095
0.381,-0.01014268
0.3815,0.05537182
0.382,0.04068004
0.3825,0.18762348
0.383,0.23266683
0.3835,0.32347945
0.384,0.42612476
0.3845,0.50094
0.385,0.55528226
0.3855,0.44943071
0.386,0.35342358
0.3865,0.19933461
0.387,0.09589322
0.3875,0.14889261
0.388,0.03738239
0.3885,0.01090734
0.389,-0.04889972
0.3895,-0.09611574
0.39,-0.10023199
0.3905,-0.05736578
0.391,-0.13966428
0.3915,0.0733772
0.392,0.04972017
0.3925,0.03235769
0.393,-0.04336504
0.3935,-0.16556273
0.394,-0.29395211
0.3945,-0.36583377
0.395,-0.38225375
0.3955,-0.3825818
0.396,-0.35358843
0.3965,-0.45106806
0.397,-0.38252129
0.3975,-0.42348424
0.398,-0.30196666
0.3985,-0.17537141
0.399,-0.04268001
0.3995,0.10100824
0.4,0.18298893
0.4005,0.12781761
0.401,0.10243346
0.4015,0.04697529
0.402,0.01592681
0.4025,0.03944501
0.403,0.00402309
0.4035,0.10490411
0.404,0.11330831
0.4045,0.13981687
0.405,0.20349416
0.4055,0.26214705
0.406,0.27711248
0.4065,0.39693422
0.407,0.49037335
0.4075,0.54030299
0.408,0.43763526
0.4085,0.34599938
0.409,0.20736239
0.4095,0.11083844
0.41,0.02956195
0.4105,-0.00257772
0.411,-0.0498191
0.4115,-0.11969393
0.412,-0.09200216
0.4125,-0.14828942
0.413,-0.18020338
0.4135,-0.12203111
0.414,-0.08321759
0.4145,-0.03986237
0.415,-0.05636819
0.4155,-0.07201514
0.416,-0.1293749
0.4165,-0.32483949
0.417,-0.44283609
0.4175,-0.45215492
0.418,-0.51820343
0.4185,-0.46965977
0.419,-0.37294932
0.4195,-0.32969329
0.42,-0.25907562
0.4205,-0.28338243
0.421,-0.19858661
0.4215,0.01612593
0.422,0.15586905
0.4225,0.20566041
0.423,0.26908999
0.4235,0.26178957
0.424,0.12324795
0.4245,0.07807657
0.425,0.03889309
0.4255,0.0957672
0.426,0.09549333
0.4265,0.24093642
0.427,0.23419747
0.4275,0.20612296
0.428,0.25264806
0.4285,0.32263825
0.429,0.36332331
0.4295,0.40783507
0.43,0.35204171
0.4305,0.42832101
0.431,0.32666628
0.4315,0.14568254
0.432,0.06366579
0.4325,-0.10164316
0.433,-0.12936248
0.4335,-0.1741439
0.434,-0.23010632
0.4345,-0.18842867
0.435,-0.1867149
0.4355,-0.2236867
0.436,-0.23150083
0.4365,-0.14445339
0.437,-0.14521942
0.4375,-0.0270779
0.438,-0.09848086
0.4385,-0.15332605
0.439,-0.2525348
0.4395,-0.4053772
0.44,-0.45871178
0.4405,-0.48752421
0.441,-0.39735214
0.4415,-0.23103022
0.442,-0.29702441
0.4425,-0.20221126
0.443,-0.07279802
0.4435,-0.03250331
0.444,0.07939434
0.4445,0.10934859
0.445,0.22403822
0.4455,0.36817239
0.446,0.26472472
0.4465,0.22914175
0.447,0.08593333
0.4475,0.09945168
0.448,0.15227335
0.4485,0.19124542
0.449,0.20639867
0.4495,0.24069494
0.45,0.24541982
0.4505,0.24077039
0.451,0.26418102
0.4515,0.2400502
0.452,0.34492699
0.4525,0.36450656
0.453,0.42008243
0.4535,0.27751552
0.454,0.08825598
0.4545,0.00084203
0.455,-0.1223361
0.4555,-0.24854869
0.456,-0.27787743
0.4565,-0.25186535
0.457,-0.19778943
0.4575,-0.21945147
0.458,-0.23378766
0.4585,-0.24715904
0.459,-0.20986682
0.4595,-0.25220942
0.46,-0.19173673
0.4605,-0.1273152
0.461,-0.15304224
0.4615,-0.17908111
0.462,-0.23841298
0.4625,-0.41520599
0.463,-0.41390042
0.4635,-0.33059674
0.464,-0.28385685
0.4645,-0.18137554
0.465,-0.07358445
0.4655,0.01863716
0.466,0.05250315
0.4665,0.06149884
0.467,0.21189531
0.4675,0.30795075
0.468,0.41587185
0.4685,0.33855148
0.469,0.2987335
0.4695,0.27094658
0.47,0.13272691
0.4705,0.12079831
0.471,0.16985959
0.4715,0.10063382
0.472,0.25750016
0.4725,0.2849782
0.473,0.32293369
0.4735,0.25895371
0.474,0.23189835
0.4745,0.28641841
0.475,0.27269166
0.4755,0.23032583
0.476,0.22511302
0.4765,0.11280896
0.477,-0.08367661
0.4775,-0.19658479
0.478,-0.28835815
0.4785,-0.37539243
0.479,-0.35727622
0.4795,-0.35252354
0.48,-0.35188979
0.4805,-0.25726482
0.481,-0.20523421
0.4815,-0.25417492
0.482,-0.18306713
0.4825,-0.13906796
0.483,-0.17798301
0.4835,-0.16077796
0.484,-0.06486525
0.4845,-0.19981901
0.485,-0.28051381
0.4855,-0.35361564
0.486,-0.34535492
0.4865,-0.25548796
0.487,-0.08533501
0.4875,0.06701192
0.488,0.10183836
0.4885,0.19706378
0.489,0.26196615
0.4895,0.30079379
0.49,0.32032579
0.4905,0.37081225
0.491,0.41605956
0.4915,0.40516517
0.492,0.33265326
0.4925,0.18718775
0.493,0.09558872
0.4935,0.00593075
0.494,0.088814
0.4945,0.12494982
0.495,0.27273458
0.4955,0.23084088
0.496,0.16935047
0.4965,0.2160442
0.497,0.16079711
0.4975,0.11128884
0.498,0.14532873
0.4985,0.0512089
0.499,0.00356337
0.4995,-0.03489555
0.5,-0.28819724
0.5005,-0.37533724
0.501,-0.45673884
0.5015,-0.45449749
0.502,-0.41140418
0.5025,-0.37271809
0.503,-0.24142774
0.5035,-0.21345914
0.504,-0.19596459
0.5045,-0.19252714
0.505,-0.15220338
0.5055,-0.09727101
0.506,-0.1488142
0.5065,-0.0076825
0.507,-0.11814528
0.5075,-0.17286801
0.508,-0.25613627
0.5085,-0.26536793
0.509,-0.19743106
0.5095,-0.04423178
0.51,0.01842868
0.5105,0.20563681
0.511,0.31439928
0.5115,0.34819753
0.512,0.35162716
0.5125,0.32641691
0.513,0.42434579
0.5135,0.45962848
0.514,0.38564895
0.5145,0.22635673
0.515,0.20189947
0.5155,0.11864796
0.516,0.01097145
0.5165,-0.03128344
0.517,0.04872525
0.5175,0.16456123
0.518,0.13303914
0.5185,0.20594494
0.519,0.11792484
0.5195,0.13335345
0.52,0.00414167
0.5205,-0.01144613
0.521,-0.03385826
0.5215,0.02209685
0.522,-0.17810991
0.5225,-0.26488231
0.523,-0.46822447
0.5235,-0.52805461
0.524,-0.49257896
0.5245,-0.46518815
0.525,-0.38100702
0.5255,-0.24518805
0.526,-0.15197147
0.5265,-0.12383932
0.527,-0.11040345
0.5275,-0.09769839
0.528,-0.11811989
0.5285,-0.0808365
0.529,-0.02570812
0.5295,-0.04748363
0.53,-0.01286903
0.5305,-0.15370089
0.531,-0.14074746
0.5315,-0.12124861
0.532,0.00753082
0.5325,0.16746909
0.533,0.23354442
0.5335,0.44673839
0.534,0.45585156
0.5345,0.43873656
0.535,0.40312851
0.5355,0.43792688
0.536,0.34941827
0.5365,0.35848836
0.537,0.24807239
0.5375,0.18744039
0.538,0.10955738
0.5385,-0.01705912
0.539,-0.06975354
0.5395,-0.05742812
0.54,-0.03685039
0.5405,0.03112944
0.541,0.06636045
0.5415,0.11574603
0.542,0.01682132
0.5425,-0.03040035
0.543,-0.06998923
0.5435,-0.11870143
0.544,-0.17023056
0.5445,-0.2198201
0.545,-0.30653084
0.5455,-0.40002588
0.546,-0.51031454
0.5465,-0.53431633
0.547,-0.44531809
0.5475,-0.3072442
0.548,-0.23123282
0.5485,-0.07486008
0.549,-0.03047181
0.5495,-0.08950862
0.55,-0.03058882
0.5505,0.01823016
0.551,0.03521223
0.5515,0.05122637
0.552,0.07167759
0.5525,0.05977323
0.553,-0.00068425
0.5535,-0.04906302
0.554,-0.01664209
0.5545,0.04771702
0.555,0.16067183
0.5555,0.31036806
0.556,0.42965742
0.5565,0.50224827
0.557,0.45218408
0.5575,0.489435
0.558,0.43020063
0.5585,0.28818287
0.559,0.27019865
0.5595,0.21501085
0.56,0.13889903
0.5605,0.12644612
0.561,-0.00472697
0.5615,-0.10212424
0.562,-0.12616797
0.5625,-0.17203671
0.563,-0.02408485
0.5635,0.01538853
0.564,0.11954373
0.5645,0.00615635
0.565,-0.02964287
0.5655,-0.13777914
0.566,-0.18820862
0.5665,-0.23427177
0.567,-0.30775953
0.5675,-0.2403183
0.568,-0.42554181
0.5685,-0.45008562
0.569,-0.52603826
0.5695,-0.46353095
0.57,-0.36902349
0.5705,-0.20837668
0.571,-0.1238563
0.5715,0.02583204
0.572,0.1087975
0.5725,0.08471338
0.573,0.07056846
0.5735,-0.00243046
0.574,0.03091667
0.5745,0.06085986
0.575,0.15351288
0.5755,0.15524779
0.576,0.07160788
0.5765,0.11405086
0.577,0.08913445
0.5775,0.1956268
0.578,0.29842247
0.5785,0.38167128
0.579,0.51242595
0.5795,0.52374962
0.58,0.46819001
0.5805,0.39302826
0.581,0.22907917
0.5815,0.1465514
0.582,0.10445971
0.5825,0.11657525
0.583,-0.02024117
0.5835,-0.04154527
0.584,-0.1485245
0.5845,-0.24104268
0.585,-0.23003692
0.5855,-0.20738455
0.586,-0.10880315
0.5865,-0.09512598
0.587,-0.05176901
0.5875,-0.05628657
0.588,-0.1232724
0.5885,-0.27469979
0.589,-0.33998138
0.5895,-0.40273251
0.59,-0.36738192
0.5905,-0.31662226
0.591,-0.33625014
0.5915,-0.41615918
0.592,-0.3768814
0.5925,-0.32923716
0.593,-0.14798086
0.5935,-0.07204973
0.594,0.08724342
0.5945,0.22857003
0.595,0.22073411
0.5955,0.2490909
0.596,0.19085676
0.5965,0.14019129
0.597,0.0899498
0.5975,0.1541951
0.598,0.17665713
0.5985,0.21888028
0.599,0.13345042
0.5995,0.13471319
0.6,0.11628748
0.6005,0.33124506
0.601,0.31862825
0.6015,0.46278636
0.602,0.45548451
0.6025,0.46395618
0.603,0.36156629
0.6035,0.180094
0.604,0.12188285
0.6045,0.0041057
0.605,-0.00608399
0.6055,-0.06407307
0.606,-0.17042544
0.6065,-0.23793419
0.607,-0.2500452
0.6075,-0.31381384
0.608,-0.22827568
0.6085,-0.2391065
0.609,-0.04873796
0.6095,-0.03772408
0.61,-0.0799269
0.6105,-0.18548117
0.611,-0.21218784
0.6115,-0.35487418
0.612,-0.42647108
0.6125,-0.37612226
0.613,-0.39088089
0.6135,-0.37368651
0.614,-0.32861282
0.6145,-0.2399916
0.615,-0.24992238
0.6155,-0.1248115
0.616,-0.02758341
0.6165,0.13844161
0.617,0.22937513
0.6175,0.32279821
0.618,0.31121233
0.6185,0.26085465
0.619,0.18511091
0.6195,0.11124977
0.62,0.18306363
0.6205,0.08634532
0.621,0.22708068
0.6215,0.1948527
0.622,0.17209742
0.6225,0.22094551
0.623,0.15578669
0.6235,0.26627061
0.624,0.37135997
0.6245,0.40525125
0.625,0.39576903
0.6255,0.30117094
0.626,0.20654241
0.6265,-0.03480918
0.627,-0.13527356
0.6275,-0.19514243
0.628,-0.21740211
0.6285,-0.2426765
0.629,-0.20440226
0.6295,-0.27232899
0.63,-0.35340494
0.6305,-0.37820716
0.631,-0.27429537
0.6315,-0.20992484
0.632,-0.09598011
0.6325,-0.11679973
0.633,-0.09926801
0.6335,-0.16663876
0.634,-0.2573941
0.6345,-0.39237009
0.635,-0.36994748
