time,voltage
0.1435,-0.07499002
0.144,-0.21719836
0.1445,-0.38205898
0.145,-0.44087328
0.1455,-0.43537786
0.146,-0.36089801
0.1465,-0.32597589
0.147,-0.21270787
0.1475,-0.14091757
0.148,-0.12363472
0.1485,-0.16177218
0.149,-0.25480152
0.1495,-0.33086194
0.15,-0.32895353
0.1505,-0.28856575
0.151,-0.19754255
0.1515,-0.32609267
0.152,-0.40937528
0.1525,-0.38236835
0.153,-0.36101843
0.1535,-0.17671215
0.154,-0.07931697
0.1545,0.15301673
0.155,0.20976309
0.1555,0.26261431
0.156,0.29363273
0.1565,0.2823064
0.157,0.34243099
0.1575,0.3925588
0.158,0.34618862
0.1585,0.35985667
0.159,0.27826429
0.1595,0.27216116
0.16,0.09678309
0.1605,0.15473104
0.161,0.1544957
0.1615,0.24076684
0.162,0.32396231
0.1625,0.37670829
0.163,0.43689699
0.1635,0.3965596
0.164,0.25811196
0.1645,0.21925067
0.165,0.10871752
0.1655,0.06437364
0.166,0.08913169
0.1665,-0.03946601
0.167,-0.18166844
0.1675,-0.36230309
0.168,-0.4737843
0.1685,-0.50327433
0.169,-0.37917287
0.1695,-0.28483803
0.17,-0.380228
0.1705,-0.28949522
0.171,-0.23359004
0.1715,-0.22668977
0.172,-0.27240089
0.1725,-0.20094044
0.173,-0.21073227
0.1735,-0.15004479
0.174,-0.20826381
0.1745,-0.24983515
0.175,-0.27541208
0.1755,-0.35196701
0.176,-0.3028329
0.1765,-0.24514415
0.177,-0.0356989
0.1775,0.07194902
0.178,0.11544078
0.1785,0.2595036
0.179,0.22639439
0.1795,0.37729196
0.18,0.39843616
0.1805,0.40337064
0.181,0.4947321
0.1815,0.50427249
0.182,0.41061372
0.1825,0.3423709
0.183,0.20500768
0.1835,0.06858544
0.184,-0.00398052
0.1845,0.07152761
0.185,0.17830975
0.1855,0.26685289
0.186,0.29390009
0.1865,0.2380048
0.187,0.2311947
0.1875,0.12188869
0.188,0.21587461
0.1885,0.18022284
0.189,0.08038686
0.1895,-0.03969679
0.19,-0.21148236
0.1905,-0.32905425
0.191,-0.46602635
0.1915,-0.53892549
0.192,-0.46370976
0.1925,-0.43479323
0.193,-0.40410119
0.1935,-0.36403029
0.194,-0.32803541
0.1945,-0.32308272
0.195,-0.23689841
0.1955,-0.20057056
0.196,-0.10764259
0.1965,-0.04765346
0.197,-0.05828331
0.1975,-0.11664423
0.198,-0.19716698
0.1985,-0.34707674
0.199,-0.28004271
0.1995,-0.22172553
0.2,-0.04182236
0.2005,-0.00238562
0.201,0.10742553
0.2015,0.20447807
0.202,0.23907904
0.2025,0.336696
0.203,0.39735225
0.2035,0.45343482
0.204,0.64357562
0.2045,0.60779215
0.205,0.46221318
0.2055,0.43290985
0.206,0.26047632
0.2065,0.1809221
0.207,0.11629955
0.2075,0.1251177
0.208,0.19078059
0.2085,0.2220369
0.209,0.16812251
0.2095,0.06204707
0.21,0.03904675
0.2105,0.11137831
0.211,0.12077323
0.2115,0.13703898
0.212,0.15556128
0.2125,0.03872014
0.213,-0.10491906
0.2135,-0.27481626
0.214,-0.46552276
0.2145,-0.47165117
0.215,-0.50712618
0.2155,-0.48781252
0.216,-0.47294
0.2165,-0.52773637
0.217,-0.38311088
0.2175,-0.34514168
0.218,-0.35764624
0.2185,-0.18480243
0.219,-0.07388632
0.2195,0.02390064
0.22,0.04297212
0.2205,-0.00169606
0.221,-0.01356958
0.2215,-0.06853465
0.222,-0.12880969
0.2225,-0.16516596
0.223,-0.04368402
0.2235,0.11351157
0.224,-0.02865068
0.2245,0.14656592
0.225,0.08102269
0.2255,0.2235605
0.226,0.35284837
0.2265,0.46719672
0.227,0.60407808
0.2275,0.66375125
0.228,0.63241667
0.2285,0.44150165
0.229,0.26836726
0.2295,0.25966281
0.23,0.1699057
0.2305,0.11422939
0.231,0.09988554
0.2315,0.05119319
0.232,0.00946613
0.2325,-0.05190687
0.233,-0.1267381
0.2335,-0.04149371
0.234,0.04384944
0.2345,0.05561203
0.235,0.10339795
0.2355,-0.0137479
0.236,-0.07818609
0.2365,-0.23700373
0.237,-0.37607287
0.2375,-0.39668954
0.238,-0.41930691
0.2385,-0.49164933
0.239,-0.46224464
0.2395,-0.50658262
0.24,-0.51551908
0.2405,-0.45380918
0.241,-0.37734676
0.2415,-0.29708247
0.242,-0.01968651
0.2425,-0.01304876
0.243,0.11440605
0.2435,0.09028279
0.244,-0.01650604
0.2445,-0.01542226
0.245,0.04039817
0.2455,0.02970372
0.246,0.14838563
0.2465,0.11795754
0.247,0.01863194
0.2475,0.14381663
0.248,0.11090065
0.2485,0.16346488
0.249,0.27837528
0.2495,0.44814641
0.25,0.56764098
0.2505,0.62313469
0.251,0.51894259
0.2515,0.41979764
0.252,0.36105273
0.2525,0.31160053
0.253,0.29158298
0.2535,0.21239032
0.254,0.11344183
0.2545,-0.00462305
0.255,-0.05012706
0.2555,-0.18882358
0.256,-0.18811443
0.2565,-0.17323469
0.257,-0.10124714
0.2575,0.00648099
0.258,-0.02626313
0.2585,-0.08408404
0.259,-0.07658147
0.2595,-0.19746592
0.26,-0.19324359
0.2605,-0.28440506
0.261,-0.31934328
0.2615,-0.40851899
0.262,-0.367329
0.2625,-0.49390452
0.263,-0.56877197
0.2635,-0.54779997
0.264,-0.48494946
0.2645,-0.25668238
0.265,-0.15112217
0.2655,-0.03737216
0.266,0.14324959
0.2665,0.10157443
0.267,0.1177721
0.2675,0.12449624
0.268,0.18873556
0.2685,0.13295329
0.269,0.25095041
0.2695,0.24195021
0.27,0.13261338
0.2705,0.08194028
0.271,0.02675462
0.2715,0.09880211
0.272,0.19858444
0.2725,0.31782821
0.273,0.4673002
0.2735,0.43496499
0.274,0.56438874
0.2745,0.42739332
0.275,0.42008247
0.2755,0.38927182
0.276,0.29278278
0.2765,0.25944187
0.277,0.11271931
0.2775,0.04288757
0.278,-0.0956083
0.2785,-0.27781549
0.279,-0.36188291
0.2795,-0.24003408
0.28,-0.23756511
0.2805,-0.14760108
0.281,-0.17016143
0.2815,-0.12912887
0.282,-0.17932505
0.2825,-0.26359766
0.283,-0.16735973
0.2835,-0.1640238
0.284,-0.23076925
0.2845,-0.20741779
0.285,-0.27619473
0.2855,-0.43533828
0.286,-0.53435117
0.2865,-0.54687734
0.287,-0.4789859
0.2875,-0.31262486
0.288,-0.13183002
0.2885,-0.05047399
0.289,-0.0234326
0.2895,0.13555663
0.29,0.08941337
0.2905,0.20499144
0.291,0.27222201
0.2915,0.38762205
0.292,0.35709992
0.2925,0.36587756
0.293,0.21932278
0.2935,0.11010362
0.294,0.11100125
0.2945,0.10088045
0.295,0.2357077
0.2955,0.31153778
0.296,0.32713492
0.2965,0.37434377
0.297,0.3630354
0.2975,0.36904483
0.298,0.3743521
0.2985,0.40590809
0.299,0.40485722
0.2995,0.3604433
0.3,0.2425293
0.3005,0.05923697
0.301,-0.12122642
0.3015,-0.26512247
0.302,-0.2920433
0.3025,-0.28490652
0.303,-0.28425119
0.3035,-0.22517531
0.304,-0.25859592
0.3045,-0.238737
0.305,-0.18342765
0.3055,-0.29606012
0.306,-0.19437397
0.3065,-0.16421901
0.307,-0.13478075
0.3075,-0.19014671
0.308,-0.24983933
0.3085,-0.28988413
0.309,-0.4386828
0.3095,-0.45077453
0.31,-0.47939649
0.3105,-0.33973444
0.311,-0.21025208
0.3115,-0.1305047
0.312,-0.01006186
0.3125,0.0519795
0.313,0.08319574
0.3135,0.14546417
0.314,0.33516869
0.3145,0.41140158
0.315,0.45055337
0.3155,0.40532081
0.316,0.36916684
0.3165,0.20414798
0.317,0.16596953
0.3175,0.21091139
0.318,0.18451202
0.3185,0.23836325
0.319,0.26832125
0.3195,0.31368436
0.32,0.22242243
0.3205,0.24993287
0.321,0.2255636
0.3215,0.31884292
0.322,0.37426486
0.3225,0.34873953
0.323,0.35841515
0.3235,0.03643636
0.324,-0.07503434
0.3245,-0.16903065
0.325,-0.31189657
0.3255,-0.27512584
0.326,-0.34873592
0.3265,-0.38469299
0.327,-0.34133743
0.3275,-0.41135691
0.328,-0.35525882
0.3285,-0.36968207
0.329,-0.24985023
0.3295,-0.15314023
0.33,-0.17192379
0.3305,-0.08544405
0.331,-0.15266081
0.3315,-0.20657969
0.332,-0.31790069
0.3325,-0.36822376
0.333,-0.36645693
0.3335,-0.24739086
0.334,-0.16344554
0.3345,-0.19320465
0.335,-0.15292459
0.3355,-0.09419273
0.336,0.02406588
0.3365,0.19317956
0.337,0.33944341
0.3375,0.40030853
0.338,0.52605846
0.3385,0.52470028
0.339,0.46449849
0.3395,0.25634677
0.34,0.27151274
0.3405,0.24549045
0.341,0.25400161
0.3415,0.22223014
0.342,0.20708756
0.3425,0.19301306
0.343,0.16724293
0.3435,0.14196487
0.344,0.1737788
0.3445,0.15442167
0.345,0.3262715
0.3455,0.31836361
0.346,0.23220358
0.3465,0.19565117
0.347,0.02903141
0.3475,-0.14017245
0.348,-0.27992183
0.3485,-0.31298148
0.349,-0.33362957
0.3495,-0.42121168
0.35,-0.36709276
0.3505,-0.53149519
0.351,-0.47726228
0.3515,-0.47255927
0.352,-0.3320885
0.3525,-0.17230363
0.353,-0.06706377
0.3535,-0.11666941
0.354,-0.11705391
0.3545,-0.11504227
0.355,-0.1958013
0.3555,-0.21698472
0.356,-0.20415698
0.3565,-0.1600496
0.357,-0.12118933
0.3575,-0.13968443
0.358,-0.1283882
0.3585,-0.12275052
0.359,0.00546857
0.3595,0.134113
0.36,0.17097004
0.3605,0.39984791
0.361,0.53684814
0.3615,0.53802126
0.362,0.53550845
0.3625,0.46265212
0.363,0.29664553
0.3635,0.35073152
0.364,0.31160143
0.3645,0.31194204
0.365,0.19148552
0.3655,0.14317735
0.366,-0.00027545
0.3665,0.03943365
0.367,-0.02453866
0.3675,0.1069698
0.368,0.16925714
0.3685,0.22403808
0.369,0.19382272
0.3695,0.06409339
0.37,-0.01834132
0.3705,-0.10554511
0.371,-0.19691937
0.3715,-0.21324408
0.372,-0.32825493
0.3725,-0.358195
0.373,-0.46076968
0.3735,-0.545589
0.374,-0.63891155
0.3745,-0.56140732
0.375,-0.40875657
0.3755,-0.28506656
0.376,-0.20752023
0.3765,-0.09728042
0.377,-0.09134551
0.3775,-0.11806439
0.378,-0.11156506
0.3785,-0.14249951
0.379,-0.08877226
0.3795,-0.04223113
0.38,0.03563505
0.3805,-0.12794291
0.381,-0.03823863
0.3815,-0.05310184
0.382,-0.04963306
0.3825,-0.01675068
0.383,0.16425472
0.3835,0.34560002
0.384,0.47775833
0.3845,0.49438335
0.385,0.50336629
0.3855,0.48102409
0.386,0.45860015
0.3865,0.40236941
0.387,0.40526096
0.3875,0.3224555
0.388,0.24470565
0.3885,0.11825663
0.389,-0.08742505
0.3895,-0.05116342
0.39,-0.06539452
0.3905,0.01425715
0.391,0.06307905
0.3915,0.09937788
0.392,0.06129175
0.3925,0.02464942
0.393,-0.06960585
0.3935,-0.06450703
0.394,-0.12663212
0.3945,-0.1538053
0.395,-0.15447025
0.3955,-0.29032626
0.396,-0.40399328
0.3965,-0.53649374
0.397,-0.65865276
0.3975,-0.49996089
0.398,-0.46448325
0.3985,-0.36468439
0.399,-0.21753435
0.3995,-0.1621382
0.4,-0.06070695
0.4005,-0.0899532
0.401,-0.05346875
0.4015,0.04285074
0.402,0.10184636
0.4025,0.10703176
0.403,0.09778266
0.4035,0.08736247
0.404,0.00303135
0.4045,-0.06307834
0.405,0.00565341
0.4055,-0.00739258
0.406,0.13583244
0.4065,0.34002598
0.407,0.39528149
0.4075,0.44276913
0.408,0.40730577
0.4085,0.45187615
0.409,0.46483929
0.4095,0.51412258
0.41,0.49313098
0.4105,0.44767001
0.411,0.26341949
0.4115,0.19749659
0.412,0.0299414
0.4125,-0.09687895
0.413,-0.08770059
0.4135,-0.01678178
0.414,-0.0782998
0.4145,-0.07635753
0.415,-0.04567801
0.4155,-0.13430089
0.416,-0.18333394
0.4165,-0.08947501
0.417,-0.05692355
0.4175,-0.10293573
0.418,-0.13949786
0.4185,-0.20451564
0.419,-0.35176841
0.4195,-0.4918917
0.42,-0.482423
0.4205,-0.49899094
0.421,-0.50376809
0.4215,-0.39642004
0.422,-0.2755664
0.4225,-0.28117319
0.423,-0.18891612
0.4235,-0.157001
0.424,-0.03462867
0.4245,0.02187565
0.425,0.13146786
0.4255,0.23490288
0.426,0.20154775
0.4265,0.21618248
0.427,0.02493195
0.4275,0.0623073
0.428,0.0975598
0.4285,0.14114969
0.429,0.1131307
0.4295,0.18904692
0.43,0.29460167
0.4305,0.30994401
0.431,0.32112548
0.4315,0.36303486
0.432,0.4495199
0.4325,0.49587046
0.433,0.54273743
0.4335,0.50268205
0.434,0.32356222
0.4345,0.1563124
0.435,-0.02836727
0.4355,0.00229997
0.436,-0.16530144
0.4365,-0.09071988
0.437,-0.19019903
0.4375,-0.18907968
0.438,-0.1619354
0.4385,-0.22121957
0.439,-0.22807115
0.4395,-0.16666018
0.44,-0.10190681
0.4405,-0.06913343
0.441,-0.07807634
0.4415,-0.16743004
0.442,-0.23668421
0.4425,-0.31677996
0.443,-0.49985816
0.4435,-0.52103469
0.444,-0.41003909
0.4445,-0.40634979
0.445,-0.37579582
0.4455,-0.31249934
0.446,-0.27369145
0.4465,-0.24164067
0.447,-0.11772438
0.4475,0.06539817
0.448,0.18168343
0.4485,0.32302927
0.449,0.33061661
0.4495,0.27749207
0.45,0.21213644
0.4505,0.1892153
0.451,0.1468116
0.4515,0.21091367
0.452,0.17836741
0.4525,0.24501506
0.453,0.25522618
0.4535,0.18631769
0.454,0.26236933
0.4545,0.26466064
0.455,0.40610381
0.4555,0.48708124
0.456,0.52224656
0.4565,0.44993373
0.457,0.42167986
0.4575,0.22299126
0.458,0.10673863
0.4585,-0.02542409
0.459,-0.10186151
0.4595,-0.15112474
0.46,-0.17537688
0.4605,-0.27594924
0.461,-0.32308473
0.4615,-0.37351698
0.462,-0.39510715
0.4625,-0.25775881
0.463,-0.20753576
0.4635,-0.19706087
0.464,-0.08534264
0.4645,-0.11824847
0.465,-0.2746887
0.4655,-0.2736153
0.466,-0.32883206
0.4665,-0.32908844
0.467,-0.3881709
0.4675,-0.33871032
0.468,-0.2975316
0.4685,-0.34217666
0.469,-0.3133736
0.4695,-0.25762583
0.47,-0.14664377
0.4705,-0.02058815
0.471,0.21015192
0.4715,0.27723207
0.472,0.32497852
0.4725,0.37781694
0.473,0.3753187
0.4735,0.25952524
0.474,0.26128943
0.4745,0.23114829
0.475,0.27045944
0.4755,0.22717222
0.476,0.22168737
0.4765,0.12299791
0.477,0.09360468
0.4775,0.1766893
0.478,0.26831187
0.4785,0.4047259
0.479,0.41472643
0.4795,0.446219
0.48,0.28094253
0.4805,0.27324316
0.481,0.17358747
0.4815,0.05921399
0.482,0.01940099
0.4825,-0.06808228
0.483,-0.15560851
0.4835,-0.26292302
0.484,-0.33656894
0.4845,-0.47147861
0.485,-0.4453696
0.4855,-0.39871189
0.486,-0.37990903
0.4865,-0.19345257
0.487,-0.08298951
0.4875,-0.12912246
0.488,-0.19116748
0.4885,-0.24514909
0.489,-0.23127071
0.4895,-0.2264231
0.49,-0.17519615
0.4905,-0.20382292
0.491,-0.31853472
0.4915,-0.25280196
0.492,-0.32244504
0.4925,-0.2720718
0.493,-0.13580821
0.4935,-0.02041713
0.494,0.16721221
0.4945,0.32631641
0.495,0.38414829
0.4955,0.42333334
0.496,0.34196361
0.4965,0.34275363
0.497,0.41009815
0.4975,0.40439717
0.498,0.36209307
0.4985,0.38716673
0.499,0.25581138
0.4995,0.14089175
0.5,0.07327256
0.5005,0.05606209
0.501,0.12212264
0.5015,0.32630151
0.502,0.28537248
0.5025,0.27977574
0.503,0.21569397
0.5035,0.15822297
0.504,0.06470727
0.5045,0.06387321
0.505,0.02561499
0.5055,-0.05751134
0.506,-0.09624919
0.5065,-0.31650781
0.507,-0.42983531
0.5075,-0.45720654
0.508,-0.55789011
0.5085,-0.47602865
0.509,-0.42284435
0.5095,-0.30449772
0.51,-0.24514318
0.5105,-0.18156129
0.511,-0.2570166
0.5115,-0.21340981
0.512,-0.14688459
0.5125,-0.09681128
0.513,-0.07597663
0.5135,-0.12096701
0.514,-0.06960947
0.5145,-0.21877979
0.515,-0.27049418
0.5155,-0.2558408
0.516,-0.14808126
0.5165,0.00710596
0.517,0.11353634
0.5175,0.27912172
0.518,0.30012771
0.5185,0.36703475
0.519,0.3979039
0.5195,0.39910477
0.52,0.43319846
0.5205,0.44916037
0.521,0.49308177
0.5215,0.41068961
0.522,0.27840588
0.5225,0.18439772
0.523,0.06290675
0.5235,0.05107905
0.524,0.1317281
0.5245,0.19265727
0.525,0.18511557
0.5255,0.18440138
0.526,0.16607505
0.5265,0.1015064
0.527,0.07964319
0.5275,0.11435582
0.528,0.07535059
0.5285,0.06869565
0.529,-0.02009082
0.5295,-0.18160766
0.53,-0.3470956
0.5305,-0.49433266
0.531,-0.55775006
0.5315,-0.51221064
0.532,-0.42286827
0.5325,-0.38153762
0.533,-0.3578839
0.5335,-0.30879879
0.534,-0.30955987
0.5345,-0.28760584
0.535,-0.11661167
0.5355,-0.00671373
0.536,0.0489769
0.5365,0.06359095
0.537,0.04714878
0.5375,-0.14463818
0.538,-0.10387883
0.5385,-0.11133638
0.539,-0.10657728
0.5395,-0.02192454
0.54,0.08512943
0.5405,0.19976931
0.541,0.27089598
0.5415,0.25284327
0.542,0.29036175
0.5425,0.38146417
0.543,0.47002116
0.5435,0.55195704
0.544,0.51459546
0.5445,0.51115711
0.545,0.38749286
0.5455,0.23895765
0.546,0.09216357
0.5465,0.07230297
0.547,0.04512041
0.5475,0.06118051
0.548,0.04157761
0.5485,0.06268605
0.549,0.01383013
0.5495,-0.07396013
0.55,-0.01300293
0.5505,0.0525766
0.551,0.09750291
0.5515,0.0792405
0.552,-0.06247043
0.5525,-0.14561341
0.553,-0.32421601
0.5535,-0.43658315
0.554,-0.48601578
0.5545,-0.4945165
0.555,-0.39067755
0.5555,-0.41138801
0.556,-0.44002681
0.5565,-0.40462703
0.557,-0.40186859
0.5575,-0.25867308
0.558,-0.11586125
0.5585,-0.00695392
0.559,0.09473167
0.5595,0.02937182
0.56,0.00061424
0.5605,0.02126691
0.561,-0.02463737
0.5615,-0.01610678
0.562,-0.02897323
0.5625,0.0539181
0.563,0.05729326
0.5635,0.13388872
0.564,0.13537749
0.5645,0.23774581
0.565,0.25463475
0.5655,0.29901373
0.566,0.50929223
0.5665,0.60007262
0.567,0.58954553
0.5675,0.50385825
0.568,0.39944951
0.5685,0.26054479
0.569,0.11723916
0.5695,0.06632274
0.57,0.05017037
0.5705,0.09873338
0.571,-0.01055166
0.5715,-0.02017945
0.572,-0.18581462
0.5725,-0.22560165
0.573,-0.11888905
0.5735,-0.07273421
0.574,0.02099045
0.5745,-0.03932651
0.575,-0.03912599
0.5755,-0.23056593
0.576,-0.25063726
0.5765,-0.32946009
0.577,-0.35335739
0.5775,-0.41052198
0.578,-0.40354005
0.5785,-0.3949891
0.579,-0.39997821
0.5795,-0.41452115
0.58,-0.44244422
0.5805,-0.32857413
0.581,-0.20680506
0.5815,-0.03173705
0.582,0.11056857
0.5825,0.16045956
0.583,0.16599807
0.5835,0.08475997
0.584,0.03573157
0.5845,0.15226501
0.585,0.12364854
0.5855,0.13983602
0.586,0.19675692
0.5865,0.14472832
0.587,0.14069352
0.5875,0.15248082
0.588,0.21959526
0.5885,0.28451741
0.589,0.45808802
0.5895,0.50418883
0.59,0.48033505
0.5905,0.54600884
0.591,0.41708215
0.5915,0.34017504
0.592,0.22164376
0.5925,0.19373713
0.593,0.11499534
0.5935,0.09828955
0.594,-0.06130673
0.5945,-0.11532017
0.595,-0.29669681
0.5955,-0.26260572
0.596,-0.22033539
0.5965,-0.25349229
0.597,-0.12441312
0.5975,0.02857735
0.598,-0.04297395
0.5985,-0.10126497
0.599,-0.27226619
0.5995,-0.24498945
0.6,-0.29620796
0.6005,-0.28166042
0.601,-0.34776013
0.6015,-0.40033154
0.602,-0.43971029
0.6025,-0.45389192
0.603,-0.48303623
0.6035,-0.36659129
0.604,-0.23815455
0.6045,-0.08220277
0.605,0.0287481
0.6055,0.1321529
0.606,0.22771708
0.6065,0.12640653
0.607,0.16827144
0.6075,0.19632819
0.608,0.21787516
0.6085,0.28831486
0.609,0.24556776
0.6095,0.21552769
0.61,0.1302814
0.6105,0.13883661
0.611,0.12478701
0.6115,0.19255467
0.612,0.37570948
0.6125,0.51224407
0.613,0.43542375
0.6135,0.42718411
0.614,0.40202634
0.6145,0.29844545
0.615,0.31100974
0.6155,0.19989631
0.616,0.17283003
0.6165,0.10508926
0.617,-0.0734814
0.6175,-0.11696058
0.618,-0.28066529
0.6185,-0.34887928
0.619,-0.39296484
0.6195,-0.25475369
0.62,-0.15633605
0.6205,-0.22372313
0.621,-0.15580217
0.6215,-0.12523907
0.622,-0.17619192
0.6225,-0.25544926
0.623,-0.31632915
0.6235,-0.23267312
0.624,-0.22642862
0.6245,-0.29786666
0.625,-0.2932738
0.6255,-0.45791703
0.626,-0.39469651
0.6265,-0.40557999
0.627,-0.24675274
0.6275,-0.13214164
0.628,0.00586724
0.6285,0.06383425
0.629,0.16947711
0.6295,0.15419803
0.63,0.22879997
0.6305,0.27082498
0.631,0.34473893
0.6315,0.41172883
0.632,0.37189064
0.6325,0.32500408
0.633,0.17268792
0.6335,0.13118047
0.634,0.09113083
0.6345,0.1229191
0.635,0.25388191
0.6355,0.34963669
0.636,0.35460248
